name,rating,title,text,date,review_url
Agnes Sonntag,5,Bin gut Beraten worden und auch sehr…,Bin gut Beraten worden und auch sehr freundlich und Hilfsbereit.,4. März 2025,https://de.trustpilot.com/reviews/67c72b44a89a79ba9b1a0bc9
Severino,1,Betrug und Abzocke!,"Betrug!!! Nach einem Beratungsgespräch wurde uns Deckung zu gesprochen und an eine Anwaltskanzlei empfohlen. Die Versicherungskarte haben wir den Anwalt vorgelegt. Nach einer Woche kam vom Anwalt, die Rechnung von 800 Euro für ein lächerliches Schreiben welches an die Gegenpartei gesendet wurde und noch dazu nicht von Erfolg gekrönt war. Der Anwalt hat sich auch nicht an das Besprochene gehalten und uns auch nicht mitgeteilt, das die Örag keine Kostendeckung gesendet hat. Nach Beschwerde bei der Örag, kommt jetzt noch der Hammer, die absolut inkompetenten Angestellten, teilten uns mit, dass der Fall bei Denen nicht bekannt ist!!! ABZOCKE!!! Die 800 Euro müssen wir jetzt selbst tragen!!!! Die versprechen Ihnen Deckung und empfehlen Ihnen einen Anwalt, damit Sie zum Schluss die Kosten selbst tragen und der Anwalt Sie noch abzockt!!!!!!!",27. Februar 2025,https://de.trustpilot.com/reviews/67c374e9cc9122ffa2bda1c5
Claus Gonska gogo,5,1 Anruf und sofortige Bestätigung mit…,1 Anruf und sofortige Bestätigung mit Vorschlägen zu Rechtsanwälten Top,11. Februar 2025,https://de.trustpilot.com/reviews/67bf6bd66a2bf7b98ef12e33
Reinhard Kudlek,1,Nicht zum Empfehlen,Nicht zum Empfehlen! Sehr schlechte telefonische Beratung. Viel Aufwand um Versicherungsleistung zu bekommen!!!,26. Februar 2025,https://de.trustpilot.com/reviews/67bf56c2dc3bba9012f13b43
L.Baldus,5,Sehr zufrieden,"Ich habe zwei Fälle gehabt, bei denen ich die ÖRAG um Unterstützung gebeten habe.Beide wurden anstandslos reguliert, der letzte Fall sogar ( noch nachträglich ) als er bereits vor Gericht anhängig war.Bin daher bisher sehr zufrieden!",24. Februar 2025,https://de.trustpilot.com/reviews/67bdfedf9de15536f0015e0d
renate grimaldi,1,Seit 5 Monaten ist die ÖRAG nicht in…,"Seit 5 Monaten ist die ÖRAG nicht in der Lage meinen Schadensfall abzuschliessen - einzig eine Information ""der RA hat sich bis jetzt noch nicht gemeldet"" erreicht mich - das reicht aber nicht",15. August 2024,https://de.trustpilot.com/reviews/67bd9c75807fc15d2ff7e989
Kushtrim,5,I Ahung,Gute Shirts,24. Februar 2025,https://de.trustpilot.com/reviews/67bcd62090a0cf8cfd2b3b40
Lutz,5,Sehr zufrieden mit telefonischer Hilfe und Regulierung,"Telefonisch sofort erreichbar (am Freitag spät nachmittag!), überaus freundliche und sachliche Beratung und Hilfe.",24. Februar 2025,https://de.trustpilot.com/reviews/67bc64d9061ee6adcdf5b851
Marco Dahlhausen,1,Ich habe das erste mal überhaupt das…,"Ich habe das erste mal überhaupt das ich seid Jahrzehnten bei der Örag bin einen Rechtsstreit, nach langem hin und her kommt ein Schrieben abgelehnt. Danke dafür...Ohne irgendwas.",22. Februar 2025,https://de.trustpilot.com/reviews/67b99aaed17d79e5e8657c45
Florian,1,"Kostenfalle bei Gebührensätzen, schlechte Anwaltsvermittlung!","Schlechter, unkompetenter Service in der Schadenabteilung. Nervige und hinderliche Umwege bei Rechtsschutzfällen. Falsche Anwaltsempfehlungen und teure Kostenfallen bei den Gebührensätzen!Beispiel: ÖRAG hat in meinem Fall immer nur den 1,0-fachen oder 1,3-fachen Gebührensatz zahlen wollen. Die Anwälte wollten aber immer gemäß RVG für 3,5-fache Sätze arbeiten. Die Differenz muss der Mandant selbst tragen!!!Außerdem wurde ich zwei Mal an Anwälte empfohlen, die das relevante Rechtsgebiet nicht vertreten. Zwei mal wurde ich an Kanzleien verwiesen, die nach Nennung der ÖRAG ""überlastet"" seien und mich nicht vertreten können.",20. Februar 2025,https://de.trustpilot.com/reviews/67b8392ae382479691f39297
Thomas B.Punkt,1,Nach erstmaliger Inanspruchnahme eines…,"Nach erstmaliger Inanspruchnahme eines Anwalts über die ÖRAG nach einem unverschuldeten Verkehrsunfall mit einem Totalschaden des eigenen Pkw wird man direkt und fristlos gekündigt. - Im Anschluss hat man dann als ""kleines Dankeschön"" der ÖRAG"" auch noch extreme Schwierigkeiten einen neuen Versicherer zu finden, weil man ja vom Vorversicherer gekündigt wurde und dann als Kunde weitestgehend abgelehnt wird. - Vielen Dank liebe ÖRAG für diesen Super-Service !! - FAZIT: eine Rechtsschutzversicherung ist ganz wichtig und sinnvoll, nur benutzen sollte man sie anscheinend besser nicht !!1",10. Februar 2025,https://de.trustpilot.com/reviews/67af4cb39222757273468559
Florin Damir,1,Überhaupt nicht kundenorientiert,Überhaupt nicht kundenorientiertObwohl man versichert ist Örag übernimmt überhaupt keine Verfahren Kosten oder sonst was anderes.Überhaupt nicht zu empfehlen.Die machen Spaß über Eigene VersicherungsnehmerUnd es respektieren nicht eigenen Bedingungen.Sie geben ihren eigenen Kunden Schwung,12. Februar 2025,https://de.trustpilot.com/reviews/67ac3edf4d4af2e68d559b41
Ovidiu C.,1,"Nach über 6 Jahren gekündigt wegen angeblich zu viele ""Schäden""","Die mit Abstand schlimmste Rechtsschutzversicherung überhaupt! Ich war vorher bei der ARAG und davor bei der DEURAG und die waren auch nicht wirklich gut aber die von der ÖRAG (vermittelt durch die Bavaria) ist mit Abstand die schlechteste. Sowohl die Anwälte als auch die Mitarbeiter sind inkompetent und unfreundlich. Ich würde nach über 6 Jahren gekündigt, weil ich angeblich zu viel Schaden gemeldet habe.",11. Februar 2025,https://de.trustpilot.com/reviews/67ab6a1b530012f7c104ab72
Fiona Ding,1,Ich habe im Jahr 2024 einen Schadenfall…,"Ich habe im Jahr 2024 einen Schadenfall bei der Versicherung gemeldet, der ca. 150 Euro beträgt. Die Reaktion des Unternehmens dauerte sehr lange und jede Mitteilung dauerte ein bis zwei Monate. Von Oktober 2024 bis heute habe ich keine Antwort vom Unternehmen erhalten. Ich habe den Versicherungsvertrag entschlossen gekündigt und den Schaden rechtzeitig gestoppt.",11. Juli 2024,https://de.trustpilot.com/reviews/67ab2e9eab9c727104c7f51d
Plakat Kunde,1,Hinhaltetaktik vom Feinsten !!,"Es ist nicht möglich einen Sachbearbeiter direkt zu sprechen. Nach langen Warteschleifen wird man damit vertröstet, dass das Anliegen wietergereit wird, um dann die längst beantwortete email wieder zu erhalten...sehr enttäuschend !!!",7. Februar 2025,https://de.trustpilot.com/reviews/67ab1f17b415cc633bef7ad0
Claudia Kirschner,1,Ich habe von der ARAG zur Örag…,"Ich habe von der ARAG zur Örag gewechselt. Jetzt habe ich das Nachsehen! Meine Mutter ist verstorben und ich habe ein Beratungsgespräch eines Anwalts für Erbrecht meiner Wahl genommen ( wurde mir von Verwandten empfohlen) Die Örag übernimmt keine Kosten, was mich wütend macht. Hätte ich nur keinen Versicherungswechsel gemacht! Ich fühle mich über den Tisch gezogen! Gespräch mit dem Vermittler der Sparkasse folgt. Ich sitze jetzt auf 359€ Rechnung. Für was bezahle ich Beiträge?",11. Februar 2025,https://de.trustpilot.com/reviews/67ab0f0aef6bbf882fbfd8a7
Siegfried Stange,5,Seit 30 Jahren Versicherungsnehmer,"Seit 30 Jahren Versicherungsnehmer, einmal Arbeitsrechtsschutz in Anspruch genommen, gute Beratung und sofortige Deckungszusage, Verfahren gewonnen! Und nun nach weiteren 28 Jahren Mieterrechtsschutz benötigt, gute telefonische Beratung und Benennung einer Kanzlei! Wir fühlen uns hier gut betreut! Noch eine Anmerkung bei anderen Mietern hat es bei deren RSV länger gedauert, Ergebnis keine freie Kapazität mehr!",10. Februar 2025,https://de.trustpilot.com/reviews/67aa40a5dfe00f79c9e40863
Marc Steng,1,Übernehmen keine Schadensfälle.,Übernehmen keine Schadensfälle.Mangelnde Kommunikation.Schwierigkeiten bei Kontaktaufnahme.Unverschämter Kundenservice.Sie können genau so gut das Geld verbrennen den ihnen wird nie die gewünschte Leistung bereitgestellt und sie werden mit einer automatisch erstellten Antwort abgespeißt.,10. Februar 2025,https://de.trustpilot.com/reviews/67a9bffc63694d76bca926ff
Robert Weithmann,1,Als Kunde ist man nur zum zahlen recht,Als Kunde wird man nicht ernst genommen. Mailanfragen werden nicht beantwortet,6. Februar 2025,https://de.trustpilot.com/reviews/67a4e7261ada0682fc552f7e
Özlem,1,Kulanzanfrage Beratung abgelehnt,"Ich bin seit 2014 Kundin und hatte noch keinen übernommenen Rechtsschutzfall. Nun habe ich eine von mir bereits gezahlte Beratungskostennote (190€!!!) eingereicht mit der Bitte um Kulanz. Ich bezahle seit Jahren die Prämie und prompt wurde mir diese Kulanzanfrage verwehrt. Örag Euch hat in der Vergangenheit ein guter Kundenservice ausgezeichnet! Das darf ich nicht erleben! Wirklich ein schlechter Service!Update 10.02.25: Ich wurde von dem Social Media Beauftragten gebeten die entsprechenden Dokumente zwecks erneuter Prüfung einzureichen. Das tat ich unverzüglich zu der korrekten Schadennummer (!!!). Nun habe ich zu einer vollkommen anderen Schadennummer eine mit Textbausteinen enthaltene Standardablehnung erhalten. So zu tun, als würde man sich einer Bewertung annehmen und den Schein erwecken als sei einem Kunden Service doch wichtig und dann nicht die richtige Akte zugrunde legen und eine Absage erneut zu versenden, lässt drei Rückschlüsse zu1) es arbeiten Praktikanten an dieser wichtigen Schnittstelle, die nicht richtig eingearbeitet wurden2) Kundenservice ist euch überhaupt nicht wichtig, nur der Schein!3) meine Kündigung wird gleich rausgehen - unfassbar diese Unverschämtheit",5. Februar 2025,https://de.trustpilot.com/reviews/67a35b4c44c9208610c17db7
Tristan Trummer,5,Top Ansprechperson !,Unsere Ansprechperson bei der Örag ist sehr zuvorkommend und schnell. Hatte ich noch nie in meinem Leben. Danke Frau Petra Bozinovic!,30. Januar 2025,https://de.trustpilot.com/reviews/67a0e2288ec74090f654f7a6
olaf wendemuth,4,Mir wurde geholfen,"Hatte einen Fall wg. einer PV Anlage. Obwohl das eigentlich nicht versichert ist, konnte ich den Fall über die ÖRAG laufen lassen. Da der beauftragte Anwalt das Verfahren nur schleppend bearbeitet hat, habe ich bei der ÖRAG angerufen und schon lief es. Ich musste dann auch keine Selbstbeteiligung zahlen. Für mich alles gut mit der ÖRAG. Nur der Anwalt hätte schon von sich aus schneller sein können.",1. August 2024,https://de.trustpilot.com/reviews/679f60654ec5f6599aacae74
A. H.,1,Nicht empfehlenswert,"Leider kommt man ohne Anwalt in einer arbeitsrechtlichen Angelegenheit nicht weiter, also greift man auf seine Rechtsschutzversicherung zurück. Diese erteilte auch relativ zügig eine Deckungszusage, zumindest beim ersten Fall. Der selbe Arbeitgeber musste wegen ausstehendem Lohn nochmals verklagt werden und anschließend bekamen wir die Kündigung der Versicherung. Ich sage vielen Dank für eine seit 10 Jahren bestehende Versicherung. Wenn man diese in der Not benötigt, fliegt man kurze Zeit später raus. Einfach nur schwach und definitiv nicht zu empfehlen 😡",26. Januar 2025,https://de.trustpilot.com/reviews/679b56e8636e9176a622b1d5
Angelika,1,Leider keine 0 Sterne Bewertung…,"Leider keine 0 Sterne Bewertung möglich. Der Versicherer hat es in einem Zeitraum von 1,5 Wochen nicht geschafft mir eine Deckungszusage zu geben. Durchgehend waren die Mitarbeiter unverschämt oder es wurde einfach aufgelegt. Obwohl Deckung lt Vertrag vorliegt wurde nur eine Zusage für eine außergerichtliche Einigung gegeben. Des Weiteren wurde die Übernahme der Eigenbeteiligung abgelehnt obwohl es im Vertrag zugesichert ist bei 3 Jahren Schadenfreiheit. Ich habe so etwas noch nicht erlebt, werde entsprechende Maßnahmen ergreifen und selbstverständlich sämtliche bestehende Verträge bei der Bayern Versicherung kündigen. Ich denke die Bewertungen sprechen für sich ... Kopfschütteln ...",28. Januar 2025,https://de.trustpilot.com/reviews/679a52944134d9986780b694
FRANK H.,1,Länger als 6 Wochen keinerlei Reaktion :-(,"Ich habe Ende Mitte November 2024 das Kontaktformular genutzt - ohne Reaktion bis heute.Dann habe ich Mitte Dezember eine Schadensmeldung aufgegeben. Auch hier bekam ich keine Reaktion. Auf meine Nachfrage vom 23.01.25, warum ich keine Antwort bekomme, gab es eine seltsame Ausrede:Meine Meldung wäre online bzw. im System von Örag nicht zu sehen. Ich konnte dies jedoch in meinem Online-Zugang sehen. Habe nun etwas Angst vor weiteren Vorgängen...",29. Januar 2025,https://de.trustpilot.com/reviews/679a113a7ba3b53895fb263e
A. G.,1,Von VERSICHEURNG ist hier keine Rede,"Ich war jahrelang “Versicherter” bei der ÖRAG.Nun wurde ich durch die Versicherung gekündigt, weil die Aufwendungen laut der Versicherung erheblich waren.In diesem Jahr wurden zwar Schadenfälle (einmal Beruf, einmal Verkehr) gemeldet, aber der eine Schadenfall wurde durch die Versicherung komplett abgelehnt und für den anderen zahlte die Versicherung knapp über 50 Euro, da ich den Rest aufgrund der Selbstbeteiligung bezahlt habe.Es ist für mich überhaupt nicht nachvollziehbar, hiernach durch die Versicherung gekündigt zu werden, und mir so zudem erschwert eine neue Versicherung abzuschließen.Diese Versicherung möchte nur Geld einnehmen und im Schadenfall ist Sie nicht für den Versicherten da. Genau das worauf es an kommt, nämlich jemandem zu helfen, wenn dieser geschädigt wurde, ist der ÖRAG egal.Zudem finde ich bedauerlich, dass Check24 mit so einem dubiosen Versicherer weiterhin zusammen arbeitet und auch von diesem überzeugt ist.Sowohl der Kündigung, als auch der Schlussrechnung, lag ein Werbebeileger bei. Dieser lässt täuschen, dass sowohl bei Trustpilot, als auch bei Google die ÖRAG mit vollen 5 Sternen bewertet ist.Das böse Erwachen kommt dann leider für Viele mit dem Scannen des QR-Codes zu Trustpilot. Der QR-Code für Google Bewertungen läuft ins Leere.Ich habe mich nun wieder für die HUK24 entscheiden. Da war ich zuvor immer sehr zufrieden.Das Unternehmen ÖRAG Rechtsschutzversicherungs-AG lässt hier Bewertungen, trotz diverser Nachweise löschen. Das ist ein No-Go!",28. Mai 2024,https://de.trustpilot.com/reviews/67996a1123eff88cbb53fd6b
Jeannette Wagner,5,Es wurde sofort geholfen,"Es wurde sofort geholfen. Man gibt seine Daten durch und alles weitere regelt sich wie von selbst. Vor allem ging alles sehr schnell und unkompliziert, was heutzutage nicht mehr selbstverständlich ist. Ich kann diese Versicherung nur weiterempfehlen.",28. Januar 2025,https://de.trustpilot.com/reviews/6798b0acecc1071a1430e1a1
Asma Mahamud,1,Das ist die schlimmste Versicherung,"Das ist die schlimmste Versicherung, die ich je gesehen habe.",21. Januar 2025,https://de.trustpilot.com/reviews/678ef7eb2509be0690c6854d
Lando,1,Enttäuscht von fehlerhafter Adressführung und unzureichender Kommunikation,"Als ehemaliger Kunde bin ich sehr enttäuscht von der Handhabung meiner Angelegenheit. Aufgrund eines internen Fehlers wurde meine Adresse nicht korrekt geführt, wodurch ich über Monate keine Rechnungen oder Mahnungen erhalten habe. Dieser Fehler führte zu unnötigen Inkassogebühren, die ich nun unter Vorbehalt begleichen musste. Die Kommunikation war unzureichend, und ich musste mich selbst intensiv darum kümmern, den Sachverhalt zu klären. Zudem wurde ich nach diesem Vorfall sofort gekündigt, was ich als sehr unprofessionell empfinde. Ich erwarte mehr Transparenz und Fairness in der Behandlung von Fehlern seitens des Unternehmens und hoffe auf eine Lösung, die für alle Beteiligten gerecht ist.",9. Januar 2025,https://de.trustpilot.com/reviews/678698352737218d07117bae
Serkan,1,ÖRAG Rechtsschutz,Ich werde es kurz halten.ich kann euch nur von der Rechtsschutzversicherung ÖRAG abraten.Die Kündigen nach lust und laune und versuchen gegen ehrliche Bewertungen vorzugehen. Sie versuchen es sehr gerne bei Google zum beispiel.Das ist Traurig das der Gesetzgeber diesen Versicherungen es erlaubt die Verträge zu Kündigen wenn man ein oder 2 Fälle meldet.Die Folge ist das man Schwieriger eine neue Rechtsschutzversicherung abschließen kann bei neuem Versicherer bzw viel Teurer nur weil man Gekündigt wurde.Da ist eine Lücke im Gesetz meiner meinung nach das sehen Millionen Menschen genau so wie ich.Die Menschen Zahlen viel ein in den Topf und bekommen wenig zurück. Kürzt die Gehälter der Manager (Top Verdiener) vielleicht habt ihr dann mehr Geld für die Rechtsstreitigkeiten der Einzahler und müsst nicht Kündigen.Ich meine schaut euch all die Bewertungen an das ist ein Armuts Zeugniss.,3. Februar 2024,https://de.trustpilot.com/reviews/677757c5efe69b1a0f14cb8b
Tino Henze,1,Nicht einen Stern Wert,"Nicht einen Stern Wert! Habe angefragt wegen einer Schadens Ersatzklage und Hilfe wurde abgelehnt da der Schaden ein Tag vor Versicherungsbeginn war.Aber da ja die Polizei erst einmal ein halbes Jahr gebraucht hat bis ich die Anfrage überhaupt stellen konnte und ich in dem Moment also schon versichert bin und dafür bezahle.Also ich kann ja erst einen Antrag stellen wenn ich etwas von der Polizei in der Hand habe und nicht vorher.Für was bezahle ich dann diese Versicherung??? Habe natürlich gekündigt mit sofortiger Wirkung und jetzt soll ich immer noch weiter bezahlen für keine erbrachten Leistungen? Finger weg von der Örag Rechtschutz das sind Betrüger, Abzocker und rechtlich ist es auch strafbar was die machen.Ich werde keinen Cent mehr zahlen und Sie können es gerne bei einem Gericht klären.Werde Strafanzeige erstatten gegen die Örag Rechtschutz wegen Betrug, Abzocke und unlauteren Wettbewerb.",2. Januar 2025,https://de.trustpilot.com/reviews/6776cc18f71d8b502b15d575
